label	sequence	code	agreement	type	reference	HYDDB
Fen.Unlabelled.R2.T1.F1.trimmomatic.megahit_bin.27_91.70_2.68_k141_1066524_6	Fen.Unlabelled.R2.T1.F1.trimmomatic.megahit_bin.27_91.70_2.68_k141_1066524_6	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99_NODE_3762_length_10294_cov_4.405411_6	Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99_NODE_3762_length_10294_cov_4.405411_6	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.44_83.93_6.72_k141_1176040_6	Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.44_83.93_6.72_k141_1176040_6	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.41_79.82_8.05_k141_448356_4	Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.41_79.82_8.05_k141_448356_4	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.41_79.82_8.05_k141_345571_2	Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.41_79.82_8.05_k141_345571_2	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.57_72.73_5.56_scaffold_17730_c1_1	Fen.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.57_72.73_5.56_scaffold_17730_c1_1	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.22_94.77_0.27_NODE_236_length_34940_cov_19.177411_19	Fen.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.22_94.77_0.27_NODE_236_length_34940_cov_19.177411_19	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93_scaffold_13005_c1_3	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93_scaffold_13005_c1_3	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72_scaffold_626_c1_13	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72_scaffold_626_c1_13	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_28_c1_47	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_28_c1_47	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_21_c1_41	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_21_c1_41	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.54_88.81_3.97_scaffold_960_c1_8	Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.54_88.81_3.97_scaffold_960_c1_8	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.54_88.81_3.97_scaffold_13758_c1_2	Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.54_88.81_3.97_scaffold_13758_c1_2	A	1	fefe_A	no	fefe_A
Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.15_79.61_4.68_scaffold_703_c1_5	Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.15_79.61_4.68_scaffold_703_c1_5	A	1	fefe_A	no	fefe_A
Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_97.73_2.19_NODE_2_length_390249_cov_17.748125_95	Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_97.73_2.19_NODE_2_length_390249_cov_17.748125_95	A	1	fefe_A	no	fefe_A
Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.27_91.57_1.74_scaffold_691_c1_5	Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.27_91.57_1.74_scaffold_691_c1_5	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.70_73.37_4.30_NODE_4007_length_7074_cov_6.175666_7	Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.70_73.37_4.30_NODE_4007_length_7074_cov_6.175666_7	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.70_73.37_4.30_NODE_11498_length_3814_cov_6.730779_1	Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.70_73.37_4.30_NODE_11498_length_3814_cov_6.730779_1	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.51_87.95_0.05_NODE_616_length_22900_cov_6.002145_1	Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.51_87.95_0.05_NODE_616_length_22900_cov_6.002145_1	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.51_87.95_0.05_NODE_1189_length_15102_cov_5.078953_7	Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.51_87.95_0.05_NODE_1189_length_15102_cov_5.078953_7	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F4.trimmomatic.megahit_bin.36_71.84_5.41_k141_1752279_2	Fen.Labelled.R2.T3.F4.trimmomatic.megahit_bin.36_71.84_5.41_k141_1752279_2	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F4.trimmomatic.megahit_bin.36_71.84_5.41_k141_1740860_1	Fen.Labelled.R2.T3.F4.trimmomatic.megahit_bin.36_71.84_5.41_k141_1740860_1	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.79_74.29_5.68_k141_11936_5	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.79_74.29_5.68_k141_11936_5	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.79_74.29_5.68_k141_11936_2	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.79_74.29_5.68_k141_11936_2	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.72_76.95_1.88_k141_396601_2	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.72_76.95_1.88_k141_396601_2	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.67_82.16_6.03_k141_1340820_8	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.67_82.16_6.03_k141_1340820_8	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_421369_8	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_421369_8	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_1734467_2	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_1734467_2	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.104_84.12_2.69_k141_3542024_3	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.104_84.12_2.69_k141_3542024_3	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.104_84.12_2.69_k141_1291599_16	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.104_84.12_2.69_k141_1291599_16	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.50_82.72_4.92_scaffold_40039_c1_2	Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.50_82.72_4.92_scaffold_40039_c1_2	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.38_80.01_9.95_scaffold_20671_c1_1	Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.38_80.01_9.95_scaffold_20671_c1_1	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.31_81.88_4.50_scaffold_19304_c1_2	Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.31_81.88_4.50_scaffold_19304_c1_2	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.27_99.16_2.15_scaffold_2120_c1_12	Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.27_99.16_2.15_scaffold_2120_c1_12	A	1	fefe_A	no	fefe_A
Fen.Labelled.R2.T3.F2.trimmomatic.megahit_bin.32_74.76_6.99_k141_169772_4	Fen.Labelled.R2.T3.F2.trimmomatic.megahit_bin.32_74.76_6.99_k141_169772_4	A	1	fefe_A	no	fefe_A
Fen.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.30_79.47_0.07_NODE_157_length_38012_cov_10.900782_17	Fen.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.30_79.47_0.07_NODE_157_length_38012_cov_10.900782_17	A	1	fefe_A	no	fefe_A
Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23_k141_315933_15	Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23_k141_315933_15	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.56_97.76_1.08_scaffold_2356_c1_16	Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.56_97.76_1.08_scaffold_2356_c1_16	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.148_70.25_9.70_NODE_401_length_58862_cov_11.557145_30	Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.148_70.25_9.70_NODE_401_length_58862_cov_11.557145_30	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.122_96.77_0.86_scaffold_24_c1_99	Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.122_96.77_0.86_scaffold_24_c1_99	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.36_75.58_8.10_NODE_585_length_39372_cov_7.833380_8	Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.36_75.58_8.10_NODE_585_length_39372_cov_7.833380_8	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.173_71.36_8.00_NODE_35757_length_4411_cov_5.580119_3	Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.173_71.36_8.00_NODE_35757_length_4411_cov_5.580119_3	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.69_94.23_0.86_scaffold_1712_c1_18	Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.69_94.23_0.86_scaffold_1712_c1_18	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.55_93.55_2.59_scaffold_218_c1_23	Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.55_93.55_2.59_scaffold_218_c1_23	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.14_99.14_0.86_scaffold_12_c1_72	Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.14_99.14_0.86_scaffold_12_c1_72	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.55_91.59_1.72_scaffold_612_c1_3	Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.55_91.59_1.72_scaffold_612_c1_3	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.16_87.66_1.12_scaffold_788_c1_13	Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.16_87.66_1.12_scaffold_788_c1_13	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.16_87.66_1.12_scaffold_1392_c1_12	Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.16_87.66_1.12_scaffold_1392_c1_12	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.5_99.59_0.63_NODE_1483_length_14577_cov_7.584699_14	Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.5_99.59_0.63_NODE_1483_length_14577_cov_7.584699_14	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.5_99.59_0.63_NODE_143_length_59892_cov_9.252536_2	Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.5_99.59_0.63_NODE_143_length_59892_cov_9.252536_2	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.65_71.70_0.05_NODE_2072_length_10900_cov_6.623513_9	Bog.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.65_71.70_0.05_NODE_2072_length_10900_cov_6.623513_9	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.57_71.58_1.72_k141_557899_8	Bog.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.57_71.58_1.72_k141_557899_8	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.52_81.45_3.60_k141_1253217_10	Bog.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.52_81.45_3.60_k141_1253217_10	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.18_71.79_4.30_scaffold_877_c2_11	Bog.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.18_71.79_4.30_scaffold_877_c2_11	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.10_82.72_4.05_scaffold_1745_c1_2	Bog.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.10_82.72_4.05_scaffold_1745_c1_2	A	1	fefe_A	no	fefe_A
Bog.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.52_97.85_0.54_k141_426496_4	Bog.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.52_97.85_0.54_k141_426496_4	A	1	fefe_A	no	fefe_A
Bog.None.R3.T0.trimmomatic.megahit_bin.55_94.74_3.88_k141_3367276_10	Bog.None.R3.T0.trimmomatic.megahit_bin.55_94.74_3.88_k141_3367276_10	A	1	fefe_A	no	fefe_A
Bog.None.R3.T0.JGI.BFC.metaspades_bin.277_97.34_4.31_scaffold_2084_c1_24	Bog.None.R3.T0.JGI.BFC.metaspades_bin.277_97.34_4.31_scaffold_2084_c1_24	A	1	fefe_A	no	fefe_A
Bog.None.R3.T0.JGI.BFC.metaspades_bin.199_96.50_2.76_scaffold_1124_c2_48	Bog.None.R3.T0.JGI.BFC.metaspades_bin.199_96.50_2.76_scaffold_1124_c2_48	A	1	fefe_A	no	fefe_A
Bog.None.R3.T0.JGI.BFC.metaspades_bin.143_78.72_9.48_scaffold_12565_c1_11	Bog.None.R3.T0.JGI.BFC.metaspades_bin.143_78.72_9.48_scaffold_12565_c1_11	A	1	fefe_A	no	fefe_A
Bog.None.R1.T0.trimmomatic.megahit_bin.1_70.85_3.45_k141_1489366_7	Bog.None.R1.T0.trimmomatic.megahit_bin.1_70.85_3.45_k141_1489366_7	A	1	fefe_A	no	fefe_A
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.66_91.59_1.20_scaffold_629_c1_9	Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.66_91.59_1.20_scaffold_629_c1_9	A	1	fefe_A	no	fefe_A
Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.43_92.84_1.75_NODE_721_length_52547_cov_8.712851_35	Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.43_92.84_1.75_NODE_721_length_52547_cov_8.712851_35	A	1	fefe_A	no	fefe_A
Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.43_92.84_1.75_NODE_721_length_52547_cov_8.712851_28	Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.43_92.84_1.75_NODE_721_length_52547_cov_8.712851_28	A	1	fefe_A	no	fefe_A
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.64_100.00_1.08_scaffold_7268_c1_7	Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.64_100.00_1.08_scaffold_7268_c1_7	A	1	fefe_A	no	fefe_A
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.64_100.00_1.08_scaffold_605_c1_30	Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.64_100.00_1.08_scaffold_605_c1_30	A	1	fefe_A	no	fefe_A
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.151_96.12_0.92_scaffold_3785_c1_2	Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.151_96.12_0.92_scaffold_3785_c1_2	A	1	fefe_A	no	fefe_A
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.116_96.93_0.86_scaffold_57_c1_38	Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.116_96.93_0.86_scaffold_57_c1_38	A	1	fefe_A	no	fefe_A
3300039216_12_Ga0310687_0000841_16	3300039216_12_Ga0310687_0000841_16	A	1	fefe_A	no	fefe_A
3300038475_6_Ga0436670_0000183_8	3300038475_6_Ga0436670_0000183_8	A	1	fefe_A	no	fefe_A
3300038475_6_Ga0436670_0000183_15	3300038475_6_Ga0436670_0000183_15	A	1	fefe_A	no	fefe_A
3300038461_5_Ga0436662_0001062_2	3300038461_5_Ga0436662_0001062_2	A	1	fefe_A	no	fefe_A
3300038461_4_Ga0436662_0000016_60	3300038461_4_Ga0436662_0000016_60	A	1	fefe_A	no	fefe_A
3300038458_8_Ga0436657_0010285_2	3300038458_8_Ga0436657_0010285_2	A	1	fefe_A	no	fefe_A
3300038457_9_Ga0436655_003117_3	3300038457_9_Ga0436655_003117_3	A	1	fefe_A	no	fefe_A
3300038457_9_Ga0436655_002736_8	3300038457_9_Ga0436655_002736_8	A	1	fefe_A	no	fefe_A
3300037562_7_Ga0310760_009725_8	3300037562_7_Ga0310760_009725_8	A	1	fefe_A	no	fefe_A
3300037562_7_Ga0310760_003751_9	3300037562_7_Ga0310760_003751_9	A	1	fefe_A	no	fefe_A
3300037562_7_Ga0310760_002300_9	3300037562_7_Ga0310760_002300_9	A	1	fefe_A	no	fefe_A
3300037549_11_Ga0310740_0015363_5	3300037549_11_Ga0310740_0015363_5	A	1	fefe_A	no	fefe_A
3300037549_11_Ga0310740_0001280_9	3300037549_11_Ga0310740_0001280_9	A	1	fefe_A	no	fefe_A
3300037360_7_Ga0310742_004406_3	3300037360_7_Ga0310742_004406_3	A	1	fefe_A	no	fefe_A
3300037225_17_Ga0395714_000025_237	3300037225_17_Ga0395714_000025_237	A	1	fefe_A	no	fefe_A
3300037224_12_Ga0395705_000785_9	3300037224_12_Ga0395705_000785_9	A	1	fefe_A	no	fefe_A
3300037224_12_Ga0395705_000175_37	3300037224_12_Ga0395705_000175_37	A	1	fefe_A	no	fefe_A
3300037185_7_Ga0395721_003825_5	3300037185_7_Ga0395721_003825_5	A	1	fefe_A	no	fefe_A
3300037185_7_Ga0395721_000216_4	3300037185_7_Ga0395721_000216_4	A	1	fefe_A	no	fefe_A
3300037182_7_Ga0395695_010049_1	3300037182_7_Ga0395695_010049_1	A	1	fefe_A	no	fefe_A
3300037132_9_Ga0395987_000176_50	3300037132_9_Ga0395987_000176_50	A	1	fefe_A	no	fefe_A
3300037132_8_Ga0395987_000620_5	3300037132_8_Ga0395987_000620_5	A	1	fefe_A	no	fefe_A
3300037109_9_Ga0395722_0018218_2	3300037109_9_Ga0395722_0018218_2	A	1	fefe_A	no	fefe_A
3300037109_9_Ga0395722_0002784_5	3300037109_9_Ga0395722_0002784_5	A	1	fefe_A	no	fefe_A
3300037104_11_Ga0395706_000032_185	3300037104_11_Ga0395706_000032_185	A	1	fefe_A	no	fefe_A
3300037104_11_Ga0395706_000027_30	3300037104_11_Ga0395706_000027_30	A	1	fefe_A	no	fefe_A
3300037091_10_Ga0334825_001439_10	3300037091_10_Ga0334825_001439_10	A	1	fefe_A	no	fefe_A
3300037089_15_Ga0334820_000042_136	3300037089_15_Ga0334820_000042_136	A	1	fefe_A	no	fefe_A
3300037089_15_Ga0334820_000042_130	3300037089_15_Ga0334820_000042_130	A	1	fefe_A	no	fefe_A
3300037076_21_Ga0395910_005948_4	3300037076_21_Ga0395910_005948_4	A	1	fefe_A	no	fefe_A
3300037076_21_Ga0395910_005948_10	3300037076_21_Ga0395910_005948_10	A	1	fefe_A	no	fefe_A
3300037076_20_Ga0395910_000140_24	3300037076_20_Ga0395910_000140_24	A	1	fefe_A	no	fefe_A
3300037076_11_Ga0395910_000002_98	3300037076_11_Ga0395910_000002_98	A	1	fefe_A	no	fefe_A
3300037076_11_Ga0395910_000002_461	3300037076_11_Ga0395910_000002_461	A	1	fefe_A	no	fefe_A
3300037076_11_Ga0395910_000002_455	3300037076_11_Ga0395910_000002_455	A	1	fefe_A	no	fefe_A
3300036886_10_Ga0334826_000005_192	3300036886_10_Ga0334826_000005_192	A	1	fefe_A	no	fefe_A
3300036886_10_Ga0334826_000005_161	3300036886_10_Ga0334826_000005_161	A	1	fefe_A	no	fefe_A
3300036884_7_Ga0334813_000075_28	3300036884_7_Ga0334813_000075_28	A	1	fefe_A	no	fefe_A
3300036884_7_Ga0334813_000075_20	3300036884_7_Ga0334813_000075_20	A	1	fefe_A	no	fefe_A
3300036884_7_Ga0334813_000075_18	3300036884_7_Ga0334813_000075_18	A	1	fefe_A	no	fefe_A
3300036878_6_Ga0334796_000609_3	3300036878_6_Ga0334796_000609_3	A	1	fefe_A	no	fefe_A
3300028857_5_Ga0302289_1000393_3	3300028857_5_Ga0302289_1000393_3	A	1	fefe_A	no	fefe_A
3300023254_4_Ga0224524_1004397_2	3300023254_4_Ga0224524_1004397_2	A	1	fefe_A	no	fefe_A
3300023254_4_Ga0224524_1002291_2	3300023254_4_Ga0224524_1002291_2	A	1	fefe_A	no	fefe_A
3300023254_4_Ga0224524_1000688_8	3300023254_4_Ga0224524_1000688_8	A	1	fefe_A	no	fefe_A
3300023254_2_Ga0224524_1000217_20	3300023254_2_Ga0224524_1000217_20	A	1	fefe_A	no	fefe_A
3300023248_5_Ga0224525_1000115_31	3300023248_5_Ga0224525_1000115_31	A	1	fefe_A	no	fefe_A
3300022824_1_Ga0224518_1000142_5	3300022824_1_Ga0224518_1000142_5	A	1	fefe_A	no	fefe_A
3300022824_1_Ga0224518_1000023_16	3300022824_1_Ga0224518_1000023_16	A	1	fefe_A	no	fefe_A
3300022824_1_Ga0224518_1000013_44	3300022824_1_Ga0224518_1000013_44	A	1	fefe_A	no	fefe_A
20170700_S35_2_c_000000000255_23	20170700_S35_2_c_000000000255_23	A	1	fefe_A	no	fefe_A
20170700_S35_19_c_000000001371_5	20170700_S35_19_c_000000001371_5	A	1	fefe_A	no	fefe_A
20170700_S35_19_c_000000001342_4	20170700_S35_19_c_000000001342_4	A	1	fefe_A	no	fefe_A
20170700_S35_19_c_000000001247_11	20170700_S35_19_c_000000001247_11	A	1	fefe_A	no	fefe_A
20170700_S35_18_c_000000002128_3	20170700_S35_18_c_000000002128_3	A	1	fefe_A	no	fefe_A
20170700_S33_33_c_000000004139_8	20170700_S33_33_c_000000004139_8	A	1	fefe_A	no	fefe_A
20170700_S33_33_c_000000003985_2	20170700_S33_33_c_000000003985_2	A	1	fefe_A	no	fefe_A
20170700_S25_23_c_000000011222_2	20170700_S25_23_c_000000011222_2	A	1	fefe_A	no	fefe_A
20170700_S25_13_c_000000008165_10	20170700_S25_13_c_000000008165_10	A	1	fefe_A	no	fefe_A
20170700_S24_9_c_000000001541_10	20170700_S24_9_c_000000001541_10	A	1	fefe_A	no	fefe_A
20170700_S24_14_c_000000003635_44	20170700_S24_14_c_000000003635_44	A	1	fefe_A	no	fefe_A
20170700_E33_1_c_000000000454_3	20170700_E33_1_c_000000000454_3	A	1	fefe_A	no	fefe_A
20170700_E33_1_c_000000000391_4	20170700_E33_1_c_000000000391_4	A	1	fefe_A	no	fefe_A
20170700_E15_6_c_000000002524_48	20170700_E15_6_c_000000002524_48	A	1	fefe_A	no	fefe_A
20160700_E35_7_c_000000000781_3	20160700_E35_7_c_000000000781_3	A	1	fefe_A	no	fefe_A
20160700_E35_4_c_000000000178_4	20160700_E35_4_c_000000000178_4	A	1	fefe_A	no	fefe_A
20160700_E25_18_c_000000000697_3	20160700_E25_18_c_000000000697_3	A	1	fefe_A	no	fefe_A
20160700_E25_15_c_000000006823_153	20160700_E25_15_c_000000006823_153	A	1	fefe_A	no	fefe_A
20160700_E25_11_c_000000003080_5	20160700_E25_11_c_000000003080_5	A	1	fefe_A	no	fefe_A
20160700_E23_20_c_000000004031_8	20160700_E23_20_c_000000004031_8	A	1	fefe_A	no	fefe_A
20160700_E15_4_c_000000001034_2	20160700_E15_4_c_000000001034_2	A	1	fefe_A	no	fefe_A
20160700_E14_9_c_000000000100_1	20160700_E14_9_c_000000000100_1	A	1	fefe_A	no	fefe_A
20160700_E14_7_c_000000000914_2	20160700_E14_7_c_000000000914_2	A	1	fefe_A	no	fefe_A
20160700_E13_6_c_000000002826_2	20160700_E13_6_c_000000002826_2	A	1	fefe_A	no	fefe_A
20160700_E11_1_c_000000001130_1	20160700_E11_1_c_000000001130_1	A	1	fefe_A	no	fefe_A
20150700_S15_12_c_000000004534_70	20150700_S15_12_c_000000004534_70	A	1	fefe_A	no	fefe_A
20150700_S15_12_c_000000004534_63	20150700_S15_12_c_000000004534_63	A	1	fefe_A	no	fefe_A
20150700_E35_7_c_000000001658_2	20150700_E35_7_c_000000001658_2	A	1	fefe_A	no	fefe_A
20150700_E35_2_c_000000002142_10	20150700_E35_2_c_000000002142_10	A	1	fefe_A	no	fefe_A
20150700_E35_2_c_000000002104_2	20150700_E35_2_c_000000002104_2	A	1	fefe_A	no	fefe_A
20150700_E21_1_c_000000001261_1	20150700_E21_1_c_000000001261_1	A	1	fefe_A	no	fefe_A
20150700_E21_1_c_000000001119_3	20150700_E21_1_c_000000001119_3	A	1	fefe_A	no	fefe_A
20150700_E15_6_c_000000008190_13	20150700_E15_6_c_000000008190_13	A	1	fefe_A	no	fefe_A
20150700_E15_4_c_000000004544_2	20150700_E15_4_c_000000004544_2	A	1	fefe_A	no	fefe_A
20150700_E15_20_c_000000007574_28	20150700_E15_20_c_000000007574_28	A	1	fefe_A	no	fefe_A
20150700_E15_18_c_000000007982_4	20150700_E15_18_c_000000007982_4	A	1	fefe_A	no	fefe_A
20150700_E15_18_c_000000007907_4	20150700_E15_18_c_000000007907_4	A	1	fefe_A	no	fefe_A
20150700_E14_5_c_000000004414_31	20150700_E14_5_c_000000004414_31	A	1	fefe_A	no	fefe_A
20150700_E14_4_c_000000001918_21	20150700_E14_4_c_000000001918_21	A	1	fefe_A	no	fefe_A
